,lon,lat
60,127.12360747849289,37.466194052802926
61,127.12342678105274,37.466078514882305
62,127.12331577727986,37.46602202757169
63,127.12320230801915,37.46597906710043
64,127.12311619493244,37.46591523908587
65,127.12308525805167,37.465895287127175
66,127.12306032719147,37.465877012472795
67,127.12303680705159,37.46586548660978
68,127.12300288184504,37.4658497541043
69,127.12293782667483,37.46581941203845
70,127.12288792123758,37.46575724035755
71,127.12285821144,37.46573389727568
72,127.12283116398281,37.46571422063542
73,127.12282490914194,37.46567030415246
74,127.12278540664778,37.46560248917689
75,127.12273631200443,37.4656008453911
76,127.12268915131156,37.46559920005791
77,127.12259296300998,37.46553369728985
78,127.12252170427864,37.465484783001266
79,127.12250844257056,37.46547521863005
80,127.1224357679719,37.46542377237429
81,127.12239898253468,37.46539452820883
82,127.12231869196206,37.465330692908225
83,127.12229924630515,37.46531409817884
84,127.1222348707498,37.46526460880319
85,127.12218004940684,37.46522271506193
86,127.12215107339149,37.46521232854488
87,127.12202562181503,37.46518204701074
88,127.12195777133151,37.465164375885685
89,127.1218593557687,37.46513885144368
90,127.12185952895176,37.46513406623724
91,127.12166413885532,37.46477695529316
92,127.12143936533782,37.46437229883151
93,127.1213544913405,37.46431100803725
94,127.12109315421813,37.46412571967327
95,127.12074573221187,37.46389181108296
96,127.12010434546941,37.46349319451212
97,127.11920427154048,37.4631266555606
98,127.1183263515032,37.46269504454799
99,127.11747484931625,37.46220060992338
100,127.11747077078849,37.46219498298165
101,127.11711993872152,37.46167753845141
102,127.11698929319066,37.46148450890389
103,127.11693965681326,37.460900308870634
104,127.11690773715613,37.46047320955519
105,127.11689968084282,37.46040113731146
106,127.11690197554235,37.46028372546664
107,127.1169064268405,37.46007704925064
108,127.11690524548318,37.459771276410024
109,127.11690679740941,37.459287542379094
110,127.11689609312796,37.458640523868624
111,127.11669702803793,37.45862325720433
112,127.11623941072205,37.45859611409356
113,127.1158929101691,37.458591944938945
114,127.11582618635593,37.45861058833103
115,127.11572979252546,37.4586365842587
116,127.11568690149188,37.458647329524275
117,127.11557709860065,37.45867756519647
118,127.11549606694756,37.45869791739007
119,127.11547664849253,37.458704403757146
120,127.11547867285414,37.45875733653536
121,127.1153658339121,37.45888133319277
122,127.1152852488304,37.45896588052844
123,127.11514852724686,37.45906005915251
124,127.11499269029433,37.459130315837925
125,127.11478511177624,37.45920259436847
126,127.11459248835864,37.459238540365355
127,127.11451059726409,37.45927409140134
128,127.11436187423595,37.459378696581595
129,127.11418484765454,37.45945207062058
130,127.11407311052031,37.45948258685134
131,127.1139553633259,37.45951676605423
132,127.1138365091994,37.459633450975325
133,127.11373774033507,37.45972082556091
134,127.11363425865113,37.459732464617666
135,127.113536354447,37.459801548237856
136,127.11341975549166,37.45990076951119
137,127.11327111548503,37.46005491852086
138,127.11324096177837,37.46020896444215
139,127.11323647963029,37.4602796419725
140,127.11323341292463,37.460353411031384
141,127.11308919154573,37.46040197663477
142,127.11284259877544,37.46048752566028
143,127.11276301012127,37.46053039672237
144,127.11290870214285,37.460642326368216
145,127.11318491494386,37.46075862936759
146,127.11329187703964,37.46083680873581
147,127.11333489767402,37.46090574752988
148,127.11333392514759,37.46108764404255
149,127.1131211522186,37.461113739452514
150,127.11297495476754,37.46113471882332
151,127.11292252913434,37.46115476130874
152,127.11278326668044,37.46120978943897
153,127.11270296549404,37.46124506713702
154,127.11252173202335,37.461344627445015
155,127.11230520684813,37.461463934341005
156,127.11222985348216,37.461505387986215
157,127.11182032252442,37.46164458828352
158,127.11174933938103,37.46165309864064
159,127.11134729411518,37.461717668621674
160,127.11106513226666,37.46176270264564
161,127.11063777105417,37.46179350665415
162,127.10989109992919,37.461941453691
163,127.10945918273774,37.46187089402188
164,127.1090892031706,37.462008066644145
165,127.10868620914364,37.46215681948565
166,127.10815354687863,37.462274431088304
167,127.10751444603038,37.46218941181379
168,127.10730178632258,37.4621808722706
169,127.10688012874981,37.46236990056428
170,127.1066721389346,37.46241091098788
171,127.10646728747047,37.462424328236914
172,127.10616736614944,37.462406853706646
173,127.1059255184474,37.46235470024162
174,127.1056561888966,37.46223611356044
175,127.10560825318028,37.46217843753712
176,127.10527091067821,37.46217056195067
177,127.105128523222,37.462146198158734
178,127.10503049776463,37.462141778546645
179,127.10486699072561,37.46216106927338
180,127.10470519900386,37.46215473234232
181,127.10434122935226,37.4621747539435
182,127.10447100465177,37.46175596257148
183,127.1045506298095,37.46161229147764
184,127.10461185457608,37.46144470532808
185,127.10474971823945,37.46126354470836
186,127.10478030905884,37.46116018237173
187,127.10462533998063,37.461099778982245
188,127.10452072865387,37.461056514977635
189,127.1044723030203,37.46102952645578
190,127.1044270171523,37.46098507453598
191,127.10440826217737,37.460956375307234
192,127.10429909829752,37.4608170945582
193,127.1042588221917,37.46080530859525
194,127.10424927582726,37.46080192895854
195,127.104170765545,37.460726825700405
196,127.10404624167475,37.460585584241024
197,127.10402341551945,37.460557448417084
198,127.1039800072825,37.460453870757654
199,127.10398593539773,37.46026887985973
200,127.10397428422527,37.46026888922818
201,127.1039745838451,37.46023144421715
202,127.10396939720748,37.46018357856859
203,127.1039416602551,37.460050991688725
204,127.1038896807946,37.46000288667884
205,127.10381098945307,37.45992805434198
206,127.10374914286669,37.45990445676777
207,127.1036402968232,37.459863167676296
208,127.10354612019597,37.45982889370853
209,127.10344287887013,37.45975182987349
210,127.10324579677163,37.45976382898651
211,127.10315890457227,37.45975940009301
212,127.10306511869025,37.45975441598502
213,127.10294586890787,37.459724948159995
214,127.10280033477468,37.459717188849346
215,127.10269190481874,37.4597243273113
216,127.10267078471152,37.459778118270506
217,127.10263417206255,37.45986740347757
218,127.10255070513956,37.45978835769447
219,127.10244725584879,37.459689901327266
220,127.10238147944939,37.45962773469628
221,127.10228758138159,37.45953855285816
222,127.1022589499993,37.45952084561837
223,127.10213274691344,37.459439293895414
224,127.10209881798987,37.45942355537584
225,127.10195371601051,37.45934962708429
226,127.10185265489527,37.45917796195782
227,127.10162571916287,37.4590511680537
228,127.10138119286596,37.45897281513164
229,127.10132027277703,37.45884532011428
230,127.10122660045518,37.45866153973955
231,127.10116480730547,37.45854051586657
232,127.10127779891258,37.458241682707715
233,127.10105952766747,37.457989864873
234,127.10076588869848,37.45775979807924
235,127.10024923186118,37.457547646848376
236,127.09973877399975,37.45735463650264
237,127.09950632950267,37.45691277751603
238,127.09930610680054,37.4566775556641
239,127.09913582164042,37.456370228239315
240,127.09909570560039,37.4562187764003
241,127.09889319462354,37.45611617484635
242,127.09868538546458,37.45614816042492
243,127.0984720123621,37.45625477013311
244,127.09823746008468,37.4563712464827
245,127.09723049970613,37.45636756088829
246,127.09636531695226,37.45634685953275
247,127.09607633035198,37.45642958753897
248,127.09576933783437,37.456519653329075
249,127.09545844106371,37.45645345326484
250,127.09523038081922,37.456396194409685
251,127.0952227815268,37.4563942268984
252,127.0952138648986,37.4563213062986
253,127.0950391868308,37.45630258698692
254,127.0943122076757,37.45622516085538
255,127.09377357514201,37.45607776319083
256,127.09354041502397,37.45588845500165
257,127.0934582390003,37.45554979533665
258,127.09334228329854,37.45531281272133
259,127.09314257505578,37.45490581951229
260,127.09319964171311,37.45477851018564
261,127.0932175826879,37.45471599224918
262,127.09281536574618,37.45375926519962
263,127.09272551177358,37.45363404044475
264,127.09188225785026,37.45346687553575
265,127.0911288427814,37.452955840291224
266,127.090959110354,37.45278253461195
267,127.09030286636015,37.45126679954626
268,127.09014056702992,37.45109572893169
269,127.08961957211133,37.450886914415605
270,127.08954279216665,37.450166166129414
271,127.08882113446461,37.449749706019034
272,127.08895959199901,37.44946185102385
273,127.088432141019,37.44899484247143
274,127.08832681860272,37.448627759453814
275,127.08836024662313,37.44837320134615
276,127.088415006564,37.448075261027256
277,127.08864240524817,37.44759700207889
278,127.08854583154435,37.4474537502485
279,127.08836935889737,37.44724045809759
280,127.08827692518075,37.446554354889585
281,127.08838657736554,37.44639772404402
282,127.0882378224329,37.446178492477976
283,127.0881613394731,37.44538538342072
284,127.08786909740083,37.44491679391
285,127.0878551261332,37.44489427038402
286,127.08747680223466,37.444802193606904
287,127.08730393539757,37.44464211097297
288,127.08642135279997,37.44426263944265
289,127.08570306444348,37.44441716249213
290,127.08526012291868,37.44431865574134
291,127.08386195437015,37.44392178823164
292,127.08380507815578,37.44341669697718
293,127.083471501902,37.443062714883766
294,127.0833347340756,37.44295751027439
295,127.08320806446416,37.44256847090034
296,127.08297472857134,37.44232057509289
297,127.08290464296249,37.44217420848868
298,127.08243187267405,37.44157986909259
299,127.08209739335216,37.44135118691958
300,127.08144415687714,37.44123139981985
301,127.0812501755563,37.44111890530178
302,127.08070074524068,37.441151377187474
303,127.0801716540251,37.44105149493774
304,127.07996101018352,37.441212410407225
305,127.07957539674481,37.44138694723832
306,127.0790834046496,37.44129914413259
307,127.07853068087478,37.44155797683294
308,127.07817896071371,37.44155201501323
309,127.07786101981291,37.441773526989635
310,127.07774846120935,37.441863420832014
311,127.0776019341044,37.44170949672344
312,127.07735854158393,37.44163138309863
313,127.07707800498117,37.44165127659602
314,127.07693611661392,37.441715564616274
315,127.07672145517185,37.4419378524557
316,127.07667114660143,37.44194604779379
317,127.0764402575272,37.44199828276938
318,127.07601063013249,37.442139336825726
319,127.07524290856384,37.44194216432879
320,127.07475604061007,37.4422192378301
321,127.07449774394767,37.44223320029883
322,127.07385308318511,37.44221303631238
323,127.0729933724787,37.44201759048966
324,127.07275892597048,37.44205123998632
325,127.0726078483268,37.44211524806075
326,127.0722498602478,37.44220021244563
327,127.07213849979637,37.442263069141134
328,127.07191500371303,37.44192560431206
329,127.07170257093175,37.441703579010415
330,127.07162594518984,37.44152398093994
331,127.07186137217569,37.44102970157453
332,127.07207769311636,37.440121239292864
333,127.07221171581533,37.43938290092304
334,127.07200782622317,37.4388567707689
335,127.07249010670485,37.43859265724718
336,127.07296626957918,37.43820831686097
337,127.07355532513627,37.437910914785256
338,127.07370249329107,37.43782184069363
339,127.073760192181,37.43778943354534
340,127.07379537513337,37.43765707162317
341,127.07384350977453,37.43740785945579
342,127.07356006627681,37.43696372738631
343,127.07320350610516,37.436669701044714
344,127.0730242280316,37.43640683220756
345,127.07277924900171,37.43629913821425
346,127.07209357942011,37.43616102006928
347,127.07196476947847,37.43605410193233
348,127.07168875179939,37.43598105906207
349,127.071439527775,37.43586351843644
350,127.07127209007754,37.43560147602362
351,127.07127451227666,37.43534919366652
352,127.071445651676,37.435037676977394
353,127.0714581814723,37.43484197922021
354,127.07146940069721,37.434756944849426
355,127.07148482763932,37.434637551095776
356,127.07154598990117,37.43452911436895
357,127.0715026457241,37.434444949495166
358,127.07151935863394,37.43437370644923
359,127.07151982073512,37.43411691887929
360,127.0713709695096,37.43390019782028
361,127.07111910822141,37.433401700855114
362,127.07100430162143,37.433341229574346
363,127.07090997754524,37.43309491227504
364,127.07079229322333,37.43298854540147
365,127.07073081621564,37.43294072074221
366,127.07057109173738,37.43241682316696
367,127.07062900368742,37.432044554784866
368,127.07089606133403,37.43179071080798
369,127.07096006068431,37.43169634598459
370,127.07120675324968,37.43081771772154
371,127.07122019765,37.43066059989378
372,127.07116966458202,37.43042045745801
373,127.07110522976144,37.430419081016474
374,127.07095270032877,37.43023474338169
375,127.07095250947532,37.43021306446014
376,127.07090517249087,37.4301914146621
377,127.07088965623795,37.430213101483616
378,127.07087411392847,37.43020382064623
379,127.07088469811157,37.43018832659968
380,127.07070646622222,37.43027402706131
381,127.07056388577814,37.43034225298094
382,127.07033486858673,37.43047950200253
383,127.07023594411636,37.43060626952935
384,127.07011269593977,37.43076289058661
385,127.07003249846748,37.43091047780721
386,127.07001486385415,37.430924570746264
387,127.06987367685602,37.430972235073696
388,127.0698198248604,37.43096944513507
389,127.0699018428702,37.43088549592264
390,127.06991134702443,37.430863244908984
391,127.06976488629381,37.43073944081246
392,127.06970605246403,37.43068766632829
393,127.069615428348,37.430611691476784
394,127.06942454326965,37.4305644984939
395,127.06933448802616,37.430545124133005
396,127.06911852941664,37.430481618043224
397,127.06901328135126,37.43045126917136
398,127.06896419430576,37.43043243175092
399,127.06890928576085,37.43043386657131
400,127.06875059678134,37.43045592488217
401,127.06837211709205,37.43066365055687
402,127.06827026369194,37.43067947620029
403,127.06782991581917,37.430406610890046
404,127.0667201387572,37.43013044595171
405,127.06670036634556,37.43012876372826
406,127.06658590269413,37.430052529721024
407,127.06657736225381,37.42997340677012
408,127.06611791101783,37.42965239431496
409,127.06609389394235,37.42964283087331
410,127.06609176742577,37.429627352216045
411,127.06596140657506,37.4295328172738
412,127.0656980398866,37.42915847321907
413,127.0656816584304,37.42898531784133
414,127.06539286375579,37.42901138720243
415,127.06507366912518,37.428987061126186
416,127.06466903289436,37.429171985486434
417,127.06438564819355,37.42911357101041
418,127.0640410449358,37.42932041630937
419,127.06365602950423,37.42953235768205
420,127.06346206425822,37.429592718410035
421,127.06331619872049,37.429751597449915
422,127.06309656622844,37.42972918742455
423,127.06292673003902,37.42971519416192
424,127.06288082577257,37.429703394739754
425,127.06114498968948,37.42998528276112
426,127.06076851474958,37.42985286116695
427,127.06057514606266,37.42978313022319
428,127.06051793937036,37.42976400329441
429,127.06020719571687,37.4297140435184
430,127.0601197747478,37.42966312452955
431,127.0599613462169,37.42956887685082
432,127.05978111892588,37.429587264196485
433,127.05918941930057,37.42964950021093
434,127.05905737622363,37.42966364784944
435,127.05867317579448,37.42980799410741
436,127.05846067914923,37.42988636809881
437,127.05806992973636,37.43001073388092
438,127.05737902624513,37.42985732226593
439,127.0568083680075,37.42973088202445
440,127.05675821691418,37.42971795739711
441,127.05639462870234,37.42958100229209
442,127.05610778499637,37.42961070708556
443,127.05597110020106,37.42954995145067
444,127.05554675041407,37.42936149179405
445,127.05533793868717,37.42939818730104
446,127.05512125415812,37.42929298436316
447,127.0547685222342,37.42927314918217
448,127.05427570223115,37.429110350802155
449,127.05411254207701,37.42905636349455
450,127.0538900617525,37.42898211994337
451,127.0536843970045,37.428974615781776
452,127.0534583185414,37.428808585746374
453,127.05338042435616,37.42875202789346
454,127.05312543237135,37.42863360327628
455,127.05291069175419,37.42853627082063
456,127.05250090498696,37.42844634806998
457,127.05246327426717,37.428400754732486
458,127.05239613016872,37.428319124653875
459,127.05232462097668,37.428297477121646
460,127.05216948259043,37.42833977499967
461,127.05188068272109,37.4286135786857
462,127.0516548646151,37.4288282326548
463,127.05141775080976,37.42905386562627
464,127.05135906433057,37.429198339672986
465,127.05091841769462,37.42945080783029
466,127.05071656429192,37.42960546773151
467,127.05055423099041,37.42972913671037
468,127.05036152027319,37.42982128995445
469,127.05019351043066,37.42990217072364
470,127.05005046203377,37.43009482064721
471,127.04996684899842,37.43020945398332
472,127.04986522762833,37.43030973397072
473,127.04957974999688,37.43027014189067
474,127.04924188438382,37.4303254652406
475,127.04853899376235,37.430443166097575
476,127.04814429153907,37.43050864619417
477,127.04778613578796,37.430569038340046
478,127.04755490444317,37.430607421194885
479,127.04736923724988,37.43070182075669
480,127.04730257231502,37.43110082212221
481,127.04718114634227,37.431732422751224
482,127.04722475460729,37.43204044131683
483,127.0465364329814,37.432650851238144
484,127.04644165836817,37.432990460822666
485,127.04631164492127,37.43344720330871
486,127.04630688125106,37.43345255726112
487,127.04622867349742,37.43345878681148
488,127.04590560623731,37.433481424951864
489,127.04578081603478,37.43352877406918
490,127.04555365747348,37.43361530142776
491,127.0452615459359,37.43372747799842
492,127.04495124504263,37.43384725514163
493,127.04484800250735,37.43391767982764
494,127.04462618009977,37.43406867901214
495,127.0444619404274,37.43429145964012
496,127.04436438182483,37.43442354704165
497,127.04425672935153,37.43481018160963
498,127.04418572948963,37.43505545334736
499,127.04388855756395,37.435302769407365
500,127.0434800354124,37.43564248843889
501,127.04329721913456,37.43579346296081
502,127.04316963263904,37.43590529499498
503,127.04290687396592,37.436139650116424
504,127.04270252559643,37.436321888084635
505,127.04264623791538,37.4363723090327
506,127.04252269759336,37.43644668626496
507,127.04233437859496,37.436559944314745
508,127.04220059239593,37.43664051310406
509,127.0421022853441,37.43669883296101
510,127.04197308771954,37.436779122183296
511,127.04187213834935,37.4368427950374
512,127.04173659090166,37.436927021579805
513,127.04144290465943,37.43710958486776
514,127.04136561346489,37.43718844852905
515,127.04124809503583,37.43730702551417
516,127.041140444916,37.4374149017271
517,127.04110509845178,37.43766690784623
518,127.04109031462596,37.437769123653005
519,127.0408797490424,37.437878442457695
520,127.04048048445789,37.43808242593018
521,127.04036839161041,37.43812273047467
522,127.0400527753258,37.438237144608415
523,127.03956828656139,37.43819590981432
524,127.03922185985294,37.43816448468716
525,127.03903241381435,37.43815131808165
526,127.03874520828296,37.438253898473675
527,127.0384373472834,37.4383607018922
528,127.03826059791828,37.438335420877195
529,127.0378001066229,37.438268266363906
530,127.03770177248407,37.43827928038915
531,127.03739546995452,37.43831344076796
532,127.0370677639246,37.43827496748594
533,127.03697772630095,37.43829639366227
534,127.03692018308308,37.43832879222004
535,127.03685610799336,37.43836456344156
536,127.03682010850224,37.4383924514986
537,127.03673627340237,37.438456952805865
538,127.03632275468402,37.438778347312585
539,127.03605599060984,37.43882290808135
540,127.03589024310932,37.43888574816351
541,127.03557372456842,37.43900409628848
542,127.03557467197254,37.43914966404109
543,127.035579204387,37.43940363891683
544,127.0355379587808,37.43957286902547
545,127.03549231404918,37.4397623736109
546,127.0353931430836,37.439878685798035
547,127.03532026548368,37.43996656381943
548,127.03529506850508,37.440072151588744
549,127.03520800927915,37.44043765112468
550,127.03516906611881,37.44060575461301
551,127.03517186116406,37.440941947119214
552,127.03522414207337,37.440984720670755
553,127.03524162961878,37.440999077964925
554,127.03561944684166,37.44132783698794
555,127.03603817253223,37.44153213622188
556,127.0360722520588,37.44155099274107
557,127.03608762526909,37.44156253143782
558,127.0362880931695,37.441720987053166
559,127.03643099041268,37.4418327331639
560,127.03665445119681,37.44208016406638
561,127.03678963011359,37.442284814326
562,127.0368366304321,37.44235970189665
563,127.03681925420132,37.44258721099543
564,127.03697477812224,37.44289688484139
565,127.03714522307067,37.44302128143785
566,127.03748293797206,37.44326670499365
567,127.03751854394255,37.44350095453119
568,127.03756796412226,37.44383797075639
569,127.03792478321589,37.44416081901394
570,127.03793486028486,37.44417883569636
571,127.03803531691072,37.444516402755326
572,127.03805725434701,37.444591575860976
573,127.03818352908797,37.44501754181286
574,127.0382303948972,37.44518026868304
575,127.03820566039823,37.44585885089196
576,127.03774914767118,37.44609522772654
577,127.03735125428415,37.446300885723886
578,127.03726038422529,37.446438884663614
579,127.03725402606537,37.44644845550043
580,127.03739497765278,37.44691496191723
581,127.03753151355627,37.447361487535304
582,127.03734131800194,37.44769041272297
583,127.03717282394197,37.4479852642619
584,127.03715924144265,37.448010324900025
585,127.0372789300636,37.4483217040607
586,127.03737475672177,37.44856437874851
587,127.03781196561826,37.44892239604033
588,127.03777449161417,37.449201718288165
589,127.03774439868941,37.44941881764299
590,127.03743010455588,37.4498316812973
591,127.03729563573775,37.45000996043537
592,127.03726070381465,37.450081761897955
593,127.03696803790558,37.45069115611266
594,127.03693627935144,37.45075930865119
595,127.03691352994437,37.450808024457594
596,127.03680919540706,37.45088041589659
597,127.03675221360606,37.45097785690835
598,127.03662495799645,37.4511200840999
599,127.0365428831902,37.45121020919538
600,127.0364663250362,37.451376638067934
601,127.03640970201124,37.451496876341054
602,127.03607673316074,37.45166310153516
603,127.03586144154936,37.451991463961896
604,127.03577642182294,37.45219590807057
605,127.03537133883344,37.45222671455062
606,127.03514664381264,37.45243908184737
607,127.03475468784075,37.45261742156008
608,127.03478516132658,37.452827175703845
609,127.03482359740195,37.45310619702315
610,127.03498470308607,37.45323088770503
611,127.03499760235489,37.45323876764672
612,127.03546919343434,37.45343741206236
613,127.03558685809229,37.45396418772452
614,127.03558777942192,37.454049224194456
615,127.03558815757707,37.454087508424685
616,127.03573759094182,37.45418629624629
617,127.03626740592135,37.45426216912744
618,127.03634324651809,37.454439248072866
619,127.03642493379405,37.45465068091372
620,127.03682487519237,37.45493353142367
621,127.0368437813243,37.45494872639373
622,127.03690578718938,37.455004740843634
623,127.03700560506095,37.45509368574353
624,127.0371276991885,37.45520767976666
625,127.03706742651767,37.45547434180359
626,127.03697143780985,37.45564190288883
627,127.03684966219724,37.45582298784615
628,127.03681902028319,37.45598855696359
629,127.03677373303643,37.456205091217285
630,127.03677111102323,37.45625436722007
631,127.03675153037229,37.45631547153826
632,127.03674064825591,37.45644386632629
633,127.0365637805742,37.45663876215558
634,127.03635497797606,37.45687449053147
635,127.03607696893472,37.45716036314426
636,127.03576329269008,37.45748143659824
637,127.03570661595734,37.45751721409082
638,127.03546261195274,37.457653841598415
639,127.03519089769422,37.45780286341362
640,127.03501609912165,37.457893580946845
641,127.03496845716188,37.45798904856397
642,127.03493416850394,37.458327772835894
643,127.0349246929442,37.45844434692164
644,127.03501070124165,37.458868353970104
645,127.03505709809882,37.45873854166208
646,127.0350551699079,37.45877598771361
647,127.03504408598727,37.45885652232199
648,127.03504308925046,37.45900546921179
649,127.0349946032619,37.45918708912815
650,127.03495388505341,37.459758678999
651,127.03494704339914,37.45985299832104
652,127.0349242208229,37.460175403956256
653,127.03464304055053,37.46013043140917
654,127.03451497462837,37.4600696487974
655,127.03450420041085,37.46006458074166
656,127.03432798062612,37.46014544007996
657,127.03432499694408,37.46017106473911
658,127.03431584165703,37.46025215865739
659,127.03428776877817,37.46025667203441
660,127.03401297908668,37.46030038306385
661,127.03389911832205,37.46083229495007
662,127.03379166625459,37.46105504524878
663,127.03373222200649,37.46123694592792
664,127.0337445937331,37.46125017962199
665,127.03378068081484,37.461399114301045
666,127.03379748533575,37.461448385957645
667,127.03379944089416,37.4614703418816
668,127.03382171137773,37.461530307445365
669,127.03384610401801,37.46156127695135
670,127.03384364277564,37.461593092832715
671,127.03387299584145,37.46166939000044
672,127.03387687753222,37.461679805334946
673,127.03388044855333,37.461756388656475
674,127.03388348491123,37.46182537835734
675,127.03388666434867,37.461836630999315
676,127.03390169886971,37.46188844284784
677,127.03391937986999,37.461949535148136
678,127.03392046174135,37.46199317065771
679,127.03392333711437,37.46210889545434
680,127.03392387513225,37.46212606883659
681,127.0339254717511,37.46213114090857
682,127.03395694809727,37.46222911515419
683,127.03397709402675,37.462265151811735
684,127.03402588350588,37.46235242679035
685,127.03403490621108,37.46238677022822
686,127.03405472067348,37.462461665359406
687,127.0340778665239,37.46251177344218
688,127.03410138950659,37.46256272803622
689,127.03410615298421,37.462572862411186
690,127.03417350153782,37.46268772180792
691,127.03420018564474,37.46273333313912
692,127.03424755638105,37.46280652685994
693,127.03426044978937,37.46282650683328
694,127.0342857391802,37.46288591259118
695,127.03431915220413,37.4629653086708
696,127.03432834028706,37.46298726392435
697,127.0343847204561,37.46306608535764
698,127.03439302504056,37.46307959893581
699,127.03444498945883,37.46316489965301
700,127.03445011971795,37.463186575938536
701,127.03445311930544,37.46319925219087
702,127.03446019805878,37.4632288120884
703,127.03446249706123,37.46323838108841
704,127.03451056454902,37.46330481721051
705,127.03453266396497,37.463335218582976
706,127.03453109086313,37.46338167413764
707,127.03452157191879,37.46342954803625
708,127.03453412881063,37.46345207054252
709,127.03453730738165,37.46345770008601
710,127.03455286228917,37.463487257603745
711,127.03455094102294,37.46353821860834
712,127.03456139124586,37.463603538271414
713,127.03458421088884,37.4636789914355
714,127.03459781978336,37.46369926961784
715,127.03460541960605,37.463710810320066
716,127.0346252421686,37.46380681514709
717,127.0346310776986,37.46383553720982
718,127.0346601111363,37.46397659095632
719,127.03466826912621,37.46407569944154
720,127.03469338745242,37.464154808019536
721,127.03456305909621,37.46418243379162
722,127.03420493787524,37.46433064016106
723,127.03347971354538,37.46463577528546
724,127.03319671312805,37.46492219803761
725,127.03318028988592,37.464950081280506
726,127.03314058701585,37.46501738755427
727,127.03275757012872,37.46519317573492
728,127.03232154516198,37.465308457105465
729,127.03223995210863,37.46532987659117
730,127.03216915262003,37.4653718450057
731,127.03192176353119,37.46551888235374
732,127.03175999643882,37.465542574550724
733,127.03167645552534,37.46555498494005
734,127.0311955445353,37.46562605966909
735,127.03055508050808,37.46551416173244
736,127.03039681782424,37.46548632253133
737,127.03035353778483,37.46546015158911
738,127.03031449152056,37.46542271445488
739,127.03026095845065,37.46539569840753
740,127.03016627848314,37.46536221128632
741,127.0300244454906,37.46534619964431
742,127.02992854580428,37.465351565600976
743,127.02952727437628,37.46537447504909
744,127.02949480475696,37.46496367884477
745,127.02949320408038,37.464942001553915
746,127.02948892785632,37.46484372902311
747,127.02951068291266,37.4644700955871
748,127.02958338683152,37.464288183384554
749,127.02962381031772,37.46423045651788
750,127.02967059158819,37.46416371654317
751,127.02969433346237,37.463905519910696
752,127.0296389158064,37.46354737455356
753,127.0296332533888,37.46349022563345
754,127.02961836784914,37.46337252910006
755,127.02960614666914,37.46327539618929
756,127.02954411482071,37.46315800104328
757,127.02949143673423,37.4630535501551
758,127.02942993351607,37.46292432554312
759,127.02936542385588,37.462796794385675
760,127.02932194276447,37.462712056680004
761,127.02931628627101,37.462701353003936
762,127.02920248895882,37.462560319519554
763,127.02912015281717,37.46245756908882
764,127.02898533586982,37.46228978920195
765,127.02892438317619,37.462215182020486
766,127.02881907901671,37.46211497007823
767,127.02873126953949,37.4620282674064
768,127.02860106626564,37.46189934545779
769,127.02853799456706,37.46183488427563
770,127.02844506151985,37.46174451730928
771,127.02842650589146,37.46172538334307
772,127.02838639562161,37.46167386519192
773,127.0283204923197,37.46159109462776
774,127.02825546767303,37.46150383006359
775,127.02819132717352,37.461424159952166
776,127.02814910531393,37.46137517167688
777,127.02804309302655,37.46124511776179
